,transaction_date,owner,asset_description,type_detailed,amount,senator,ticker,share_class,type,amount_discrete,market_cap,return_1d,return_index_1d,return_abnormal_1d,return_5d,return_index_5d,return_abnormal_5d,return_1m,return_index_1m,return_abnormal_1m,return_prev1d,return_index_prev1d,return_abnormal_prev1d,return_prev5d,return_index_prev5d,return_abnormal_prev5d,return_prev1m,return_index_prev1m,return_abnormal_prev1m,bm_ratio,Senator,Party,Born,Occupation(s),Assumed office,age,in_office,Budget,Environment_and_Public_Works,Homeland_Security_and_Governmental_Affairs,Judiciary,Rules_and_Administration,Agriculture_Nutrition_and_Forestry,Commerce_Science_and_Transportation,Armed_Services,Energy_and_Natural_Resources,Finance,Foreign_Relations,Small_Business_and_Entrepreneurship,Health_Education_Labor_and_Pensions,Banking_Housing_and_Urban_Affairs,Veterans_Affairs,Appropriations
191,2020-04-14,Joint,Bristol-Myers Squibb Company,Sale (Full),"$15,001 - $50,000","David A Perdue , Jr",BMY,,Sale,2,140172416600.0,0.0096602265156562,0.0220304561393644,-402.0386478853283,-0.0091605596269155,0.0384742415831008,-1548.154856726138,-0.0621252498334443,-0.002262777313198,-1945.5602881442649,-0.0190088255261371,-0.0305725241976657,375.82598867401526,-0.037497839986176,-0.0684691854877463,1006.5842144737856,-0.1381990521327014,-0.1473087590299278,296.0700290133034,0.402,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
192,2020-04-14,Joint,Bristol-Myers Squibb Company,Sale (Partial),"$15,001 - $50,000","David A Perdue , Jr",BMY,,Sale,2,140172416600.0,0.0096602265156562,0.0220304561393644,-402.0386478853283,-0.0091605596269155,0.0384742415831008,-1548.154856726138,-0.0621252498334443,-0.002262777313198,-1945.5602881442649,-0.0190088255261371,-0.0305725241976657,375.82598867401526,-0.037497839986176,-0.0684691854877463,1006.5842144737856,-0.1381990521327014,-0.1473087590299278,296.0700290133034,0.402,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
193,2020-04-14,Self,Bristol-Myers Squibb Company,Sale (Full),"$100,001 - $250,000",Kelly Loeffler,BMY,,Sale,4,140172416600.0,0.0096602265156562,0.0220304561393644,-1546.2848880783367,-0.0091605596269155,0.0384742415831008,-5954.373968652655,-0.0621252498334443,-0.002262777313198,-7482.838996267047,-0.0190088255261371,-0.0305725241976657,1445.4681157904108,-0.037497839986176,-0.0684691854877463,3871.4336733690384,-0.1381990521327014,-0.1473087590299278,1138.7179170067361,0.402,Kelly Loeffler,Republican,1970-11-27,Corporate executive,2020-06-01,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
194,2020-04-14,Spouse,Bristol-Myers Squibb Company,Sale (Full),"$250,001 - $500,000",Kelly Loeffler,BMY,,Sale,5,140172416600.0,0.0096602265156562,0.0220304561393644,-4638.842294005387,-0.0091605596269155,0.0384742415831008,-17863.074271156755,-0.0621252498334443,-0.002262777313198,-22448.457126328623,-0.0190088255261371,-0.0305725241976657,4336.392783672561,-0.037497839986176,-0.0684691854877463,11614.270048761613,-0.1381990521327014,-0.1473087590299278,3416.1446413133112,0.402,Kelly Loeffler,Republican,1970-11-27,Corporate executive,2020-06-01,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
195,2020-04-16,Joint,Bristol-Myers Squibb Company,Sale (Full),"$1,001 - $15,000","David A Perdue , Jr",BMY,,Sale,1,140172416600.0,-0.0174613834788448,-0.0267935918272579,74.6623328914782,-0.0233378106111483,0.0006251004625743,-191.71527004531848,-0.0678307588985895,-0.0551374328017002,-101.55295543816284,-0.001681802892701,-0.0058167107381006,33.0813302171195,-0.0224892703862662,-0.0180255856406228,-35.71170980752002,-0.1653296810800235,-0.1732596296094513,63.44355320968632,0.402,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
196,2020-04-14,Self,BP p.l.c.,Sale (Full),"$50,001 - $100,000",Kelly Loeffler,BP,,Sale,3,18923687640.0,0.0654664484451719,0.0220304561393644,3257.721140931708,0.1145662847790507,0.0384742415831008,5706.941285717833,0.0941080196399345,-0.002262777313198,7227.857956883414,0.0188679245283017,-0.0305725241976657,3708.0583746719253,0.0243512974051895,-0.0684691854877463,6961.582627211639,-0.1330551692165045,-0.1473087590299278,1069.0263628016469,,Kelly Loeffler,Republican,1970-11-27,Corporate executive,2020-06-01,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
197,2020-04-14,Spouse,BP p.l.c.,Sale (Full),"$100,001 - $250,000",Kelly Loeffler,BP,,Sale,4,18923687640.0,0.0654664484451719,0.0220304561393644,5429.520756222078,0.1145662847790507,0.0384742415831008,9511.543445515323,0.0941080196399345,-0.002262777313198,12046.397804540038,0.0188679245283017,-0.0305725241976657,6180.0808109703,0.0243512974051895,-0.0684691854877463,11602.606771858435,-0.1330551692165045,-0.1473087590299278,1781.705853472807,,Kelly Loeffler,Republican,1970-11-27,Corporate executive,2020-06-01,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
198,2020-04-16,Joint,BP p.l.c.,Sale (Full),"$1,001 - $15,000","David A Perdue , Jr",BP,,Sale,1,18923687640.0,-0.0723112128146452,-0.0267935918272579,-364.1637267095921,-0.0700228832951943,0.0006251004625743,-565.2191940540285,-0.0759725400457667,-0.0551374328017002,-166.69127550615323,0.0433450087565673,-0.0058167107381006,393.31833681709054,0.1394249704608113,-0.0180255856406228,1259.6831740895245,-0.1597664543524417,-0.1732596296094513,107.9521486437045,,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
199,2020-03-05,Joint,Berkshire Hathaway Inc.,Purchase,"$1,001 - $15,000","David A Perdue , Jr",BRK,B,Purchase,1,225731935000.0,-0.0142611497769359,-0.0170539097997977,22.343476562905032,-0.1578771459668287,-0.1796662632195084,174.32383258006314,-0.1135145428065398,-0.1191359616923617,44.97416179601811,-0.0408518773524282,-0.0339220221588947,-55.44230647586477,0.0062118264554342,0.0151673850864118,-71.64894682713549,-0.0649303709670201,-0.0692476269037095,34.54020612148355,0.889,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
200,2020-03-05,Joint,Berkshire Hathaway Inc.,Purchase,"$1,001 - $15,000","David A Perdue , Jr",BRK,B,Purchase,1,317882640200.0,-0.0142611497769359,-0.0170539097997977,22.343476562905032,-0.1578771459668287,-0.1796662632195084,174.32383258006314,-0.1135145428065398,-0.1191359616923617,44.97416179601811,-0.0408518773524282,-0.0339220221588947,-55.44230647586477,0.0062118264554342,0.0151673850864118,-71.64894682713549,-0.0649303709670201,-0.0692476269037095,34.54020612148355,0.889,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
201,2020-03-05,Joint,Berkshire Hathaway Inc.,Purchase,"$15,001 - $50,000","David A Perdue , Jr",BRK,B,Purchase,2,225731935000.0,-0.0142611497769359,-0.0170539097997977,90.76609712301668,-0.1578771459668287,-0.1796662632195084,708.1572052707133,-0.1135145428065398,-0.1191359616923617,182.69892449865466,-0.0408518773524282,-0.0339220221588947,-225.22375871743552,0.0062118264554342,0.0151673850864118,-291.06013328608424,-0.0649303709670201,-0.0692476269037095,140.31297657037385,0.889,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
202,2020-03-05,Joint,Berkshire Hathaway Inc.,Purchase,"$15,001 - $50,000","David A Perdue , Jr",BRK,B,Purchase,2,317882640200.0,-0.0142611497769359,-0.0170539097997977,90.76609712301668,-0.1578771459668287,-0.1796662632195084,708.1572052707133,-0.1135145428065398,-0.1191359616923617,182.69892449865466,-0.0408518773524282,-0.0339220221588947,-225.22375871743552,0.0062118264554342,0.0151673850864118,-291.06013328608424,-0.0649303709670201,-0.0692476269037095,140.31297657037385,0.889,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
203,2020-03-06,Joint,Berkshire Hathaway Inc.,Purchase,"$15,001 - $50,000","David A Perdue , Jr",BRK,B,Purchase,2,225731935000.0,-0.0623846975434507,-0.0759696807597977,441.51874702288245,-0.0465094183901348,-0.0879264694503039,1346.0748679810226,-0.1006408389163996,-0.1052897183055945,151.0909045885256,-0.0142611497769359,-0.0170539097997977,90.76609712301668,-0.0017446932247746,0.0061437536811748,-256.37846866680843,-0.0848587169006576,-0.0986235402217984,447.36364034873657,0.889,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
204,2020-03-06,Joint,Berkshire Hathaway Inc.,Purchase,"$15,001 - $50,000","David A Perdue , Jr",BRK,B,Purchase,2,317882640200.0,-0.0623846975434507,-0.0759696807597977,441.51874702288245,-0.0465094183901348,-0.0879264694503039,1346.0748679810226,-0.1006408389163996,-0.1052897183055945,151.0909045885256,-0.0142611497769359,-0.0170539097997977,90.76609712301668,-0.0017446932247746,0.0061437536811748,-256.37846866680843,-0.0848587169006576,-0.0986235402217984,447.36364034873657,0.889,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
205,2020-03-06,Joint,Berkshire Hathaway Inc.,Purchase,"$15,001 - $50,000","David A Perdue , Jr",BRK,B,Purchase,2,225731935000.0,-0.0623846975434507,-0.0759696807597977,441.51874702288245,-0.0465094183901348,-0.0879264694503039,1346.0748679810226,-0.1006408389163996,-0.1052897183055945,151.0909045885256,-0.0142611497769359,-0.0170539097997977,90.76609712301668,-0.0017446932247746,0.0061437536811748,-256.37846866680843,-0.0848587169006576,-0.0986235402217984,447.36364034873657,0.889,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
206,2020-03-06,Joint,Berkshire Hathaway Inc.,Purchase,"$15,001 - $50,000","David A Perdue , Jr",BRK,B,Purchase,2,317882640200.0,-0.0623846975434507,-0.0759696807597977,441.51874702288245,-0.0465094183901348,-0.0879264694503039,1346.0748679810226,-0.1006408389163996,-0.1052897183055945,151.0909045885256,-0.0142611497769359,-0.0170539097997977,90.76609712301668,-0.0017446932247746,0.0061437536811748,-256.37846866680843,-0.0848587169006576,-0.0986235402217984,447.36364034873657,0.889,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
207,2020-03-09,Joint,Berkshire Hathaway Inc.,Purchase,"$1,001 - $15,000","David A Perdue , Jr",BRK,B,Purchase,1,225731935000.0,0.0497074509397814,0.0493963357800302,2.4890768355894757,-0.0795319215036503,-0.131229610858674,413.60736368486715,-0.0109771138611298,0.0012451939881161,-97.78457394789262,-0.0623846975434508,-0.0759696807597977,108.68665822238258,-0.1125763911225474,-0.1112117868249288,-10.91751668309761,-0.1553465626654959,-0.1763672185420534,168.17575734039747,0.889,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
208,2020-03-09,Joint,Berkshire Hathaway Inc.,Purchase,"$1,001 - $15,000","David A Perdue , Jr",BRK,B,Purchase,1,317882640200.0,0.0497074509397814,0.0493963357800302,2.4890768355894757,-0.0795319215036503,-0.131229610858674,413.60736368486715,-0.0109771138611298,0.0012451939881161,-97.78457394789262,-0.0623846975434508,-0.0759696807597977,108.68665822238258,-0.1125763911225474,-0.1112117868249288,-10.91751668309761,-0.1553465626654959,-0.1763672185420534,168.17575734039747,0.889,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
209,2020-03-10,Self,Berkshire Hathaway Inc.,Purchase,"$1,001 - $15,000",Jerry Moran,BRK,B,Purchase,1,225731935000.0,-0.0399052927539091,-0.048868410917935,71.70942687128841,-0.0746312336605337,-0.1224884898151777,382.8819778652293,-0.0438514280076949,-0.0320619797864847,-94.3214804937914,0.0497074509397814,0.0493963357800302,2.4890768355894757,-0.0291173794358508,-0.0403346906974497,89.74409874842199,-0.117068071948086,-0.1385476630262599,171.84746842093028,0.889,Jerry Moran,Republican,1954-05-29,Banker; Lawyer,2011-01-03,66,9,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
210,2020-03-10,Self,Berkshire Hathaway Inc.,Purchase,"$1,001 - $15,000",Jerry Moran,BRK,B,Purchase,1,317882640200.0,-0.0399052927539091,-0.048868410917935,71.70942687128841,-0.0746312336605337,-0.1224884898151777,382.8819778652293,-0.0438514280076949,-0.0320619797864847,-94.3214804937914,0.0497074509397814,0.0493963357800302,2.4890768355894757,-0.0291173794358508,-0.0403346906974497,89.74409874842199,-0.117068071948086,-0.1385476630262599,171.84746842093028,0.889,Jerry Moran,Republican,1954-05-29,Banker; Lawyer,2011-01-03,66,9,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
211,2020-04-14,Joint,Berkshire Hathaway Inc.,Sale (Full),"$100,001 - $250,000","David A Perdue , Jr",BRK,B,Sale,4,225731935000.0,0.0226494765211983,0.0220304561393644,77.37785723941592,0.0490307867730901,0.0384742415831008,1319.573427021245,0.1140769669327251,-0.002262777313198,14542.526200612521,-0.022090374529851,-0.0305725241976657,1060.272949551659,-0.0415676397339861,-0.0684691854877463,3362.706669992902,-0.0964368926521566,-0.1473087590299278,6359.0087331545765,0.889,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
212,2020-04-14,Joint,Berkshire Hathaway Inc.,Sale (Full),"$100,001 - $250,000","David A Perdue , Jr",BRK,B,Sale,4,317882640200.0,0.0226494765211983,0.0220304561393644,77.37785723941592,0.0490307867730901,0.0384742415831008,1319.573427021245,0.1140769669327251,-0.002262777313198,14542.526200612521,-0.022090374529851,-0.0305725241976657,1060.272949551659,-0.0415676397339861,-0.0684691854877463,3362.706669992902,-0.0964368926521566,-0.1473087590299278,6359.0087331545765,0.889,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
213,2020-04-14,Joint,Berkshire Hathaway Inc.,Sale (Partial),"$15,001 - $50,000","David A Perdue , Jr",BRK,B,Sale,2,225731935000.0,0.0226494765211983,0.0220304561393644,20.118471919789418,0.0490307867730901,0.0384742415831008,343.092996947244,0.1140769669327251,-0.002262777313198,3781.0998578646268,-0.022090374529851,-0.0305725241976657,275.6741052788084,-0.0415676397339861,-0.0684691854877463,874.3136877700833,-0.0964368926521566,-0.1473087590299278,1653.3610932107497,0.889,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
214,2020-04-14,Joint,Berkshire Hathaway Inc.,Sale (Partial),"$15,001 - $50,000","David A Perdue , Jr",BRK,B,Sale,2,317882640200.0,0.0226494765211983,0.0220304561393644,20.118471919789418,0.0490307867730901,0.0384742415831008,343.092996947244,0.1140769669327251,-0.002262777313198,3781.0998578646268,-0.022090374529851,-0.0305725241976657,275.6741052788084,-0.0415676397339861,-0.0684691854877463,874.3136877700833,-0.0964368926521566,-0.1473087590299278,1653.3610932107497,0.889,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
215,2020-08-21,Spouse,Berkshire Hathaway Inc.,Purchase,"$1,001 - $15,000",Jerry Moran,BRK,B,Purchase,1,225731935000.0,0.0249723292181618,0.0100436835474337,119.43662968865937,0.0536084970162704,0.0326301969880724,167.8368893755981,0.010509618209016,-0.0471688115955679,461.4562776515743,0.0063554725402679,0.0034411358997608,23.316150292377053,-0.0167331239697989,0.0072075544420888,-191.53739763430835,0.0798020780946342,0.0369777962283501,342.61566707120517,0.918,Jerry Moran,Republican,1954-05-29,Banker; Lawyer,2011-01-03,66,9,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
216,2020-08-21,Spouse,Berkshire Hathaway Inc.,Purchase,"$1,001 - $15,000",Jerry Moran,BRK,B,Purchase,1,317882640200.0,0.0249723292181618,0.0100436835474337,119.43662968865937,0.0536084970162704,0.0326301969880724,167.8368893755981,0.010509618209016,-0.0471688115955679,461.4562776515743,0.0063554725402679,0.0034411358997608,23.316150292377053,-0.0167331239697989,0.0072075544420888,-191.53739763430835,0.0798020780946342,0.0369777962283501,342.61566707120517,0.918,Jerry Moran,Republican,1954-05-29,Banker; Lawyer,2011-01-03,66,9,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
217,2020-08-21,Self,Berkshire Hathaway Inc.,Sale (Partial),"$1,001 - $15,000",Jerry Moran,BRK,B,Sale,1,225731935000.0,-0.0249723292181618,-0.0100436835474337,-119.43662968865937,-0.0536084970162704,-0.0326301969880724,-167.8368893755981,-0.010509618209016,0.0471688115955679,-461.4562776515743,-0.0063554725402679,-0.0034411358997608,-23.316150292377053,0.0167331239697989,-0.0072075544420888,191.53739763430835,-0.0798020780946342,-0.0369777962283501,-342.61566707120517,0.918,Jerry Moran,Republican,1954-05-29,Banker; Lawyer,2011-01-03,66,9,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
218,2020-08-21,Self,Berkshire Hathaway Inc.,Sale (Partial),"$1,001 - $15,000",Jerry Moran,BRK,B,Sale,1,317882640200.0,-0.0249723292181618,-0.0100436835474337,-119.43662968865937,-0.0536084970162704,-0.0326301969880724,-167.8368893755981,-0.010509618209016,0.0471688115955679,-461.4562776515743,-0.0063554725402679,-0.0034411358997608,-23.316150292377053,0.0167331239697989,-0.0072075544420888,191.53739763430835,-0.0798020780946342,-0.0369777962283501,-342.61566707120517,0.918,Jerry Moran,Republican,1954-05-29,Banker; Lawyer,2011-01-03,66,9,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
219,2020-11-20,Spouse,Bruker Corporation,Purchase,"$1,001 - $15,000",Thomas R Carper,BRKR,,Purchase,1,8287736040.0,0.0170454545454545,0.0056359169538502,91.2820055016302,-0.0084247648902821,0.0180152577342771,-211.53340100778587,0.058385579937304,0.0372364049314977,169.2039746339533,0.0175438596491228,-0.0067925413261786,194.70337600289966,0.0422707780273636,-0.0077012119437123,399.80090576359277,0.2358353510895883,0.0355051287126406,1602.741944126769,0.156,Tom Carper,Democratic,1947-01-23,"U.S. Navy officer; Staff, Delaware Office of Economic Development",2001-01-03,73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
220,2020-05-07,Spouse,Berry Corporation,Purchase,"$15,001 - $50,000",Ron L Wyden,BRY,,Purchase,2,294138720.0,0.0767123287671234,0.0168715010117348,1944.856822464004,-0.0178082191780821,-0.0099576910929164,-255.14608803192783,0.6849315068493151,0.1131442216584119,15000.757136245633,0.1698717948717947,0.0115046236158993,3692.130042542152,0.064139941690962,-0.0107264380603139,2433.194775106342,0.6150442477876106,0.0816577066314272,16072.47945875634,4.606,Ron Wyden,Democratic,1949-05-03,Teacher; Nonprofit organization executive,1996-02-05,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
221,2020-04-14,Joint,The Blackstone Group Inc.,Sale (Full),"$15,001 - $50,000","David A Perdue , Jr",BX,,Sale,2,43682328860.0,0.0512927439532944,0.0220304561393644,951.0389850966287,0.0512927439532944,0.0384742415831008,416.60773628247387,-0.0550458715596331,-0.002262777313198,-1715.4769545562638,-0.0079865489701556,-0.0305725241976657,734.055487881692,-0.0298475413356238,-0.0684691854877463,1255.2227457660572,-0.1972041937094359,-0.1473087590299278,-1621.626574801353,0.187,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
222,2020-04-16,Joint,The Blackstone Group Inc.,Sale (Full),"$1,001 - $15,000","David A Perdue , Jr",BX,,Sale,1,43682328860.0,-0.042743953294412,-0.0267935918272579,-127.61086691796638,-0.0097998331943285,0.0006251004625743,-83.40468172205085,-0.1169724770642202,-0.0551374328017002,-494.71127162229044,-0.0540659340659339,-0.0058167107381006,-386.0179112343303,-0.0210772833723653,-0.0180255856406228,-24.41510770280587,-0.1833209967924993,-0.1732596296094513,-80.49596814797553,0.187,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
223,2020-04-29,Spouse,"Beyond Meat, Inc.",Purchase,"$1,001 - $15,000",Pat Roberts,BYND,,Purchase,1,7832000000.0,-0.011088911088911,-0.0092124197570344,-15.01286890067874,0.2608391608391609,-0.0309881578902606,2334.7644634947374,0.3855144855144856,0.0395372017785276,2767.991258529532,0.0058279742765272,0.0265838743587147,-166.0575786075411,0.1315848971286457,0.05008377064348,652.0497624445683,0.5139140955837869,0.1566180202796021,2858.5472504711297,0.083,Pat Roberts,Republican,1936-04-20,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,1997-03-01,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
224,2020-05-05,Spouse,"Beyond Meat, Inc.",Purchase,"$15,001 - $50,000",Ron L Wyden,BYND,,Purchase,2,7832000000.0,0.2600838658146964,-0.0069794034388029,3197.6132517309265,0.3671125199680511,0.0005856842046547,9484.533772365567,0.3331669329073483,0.1134728284363626,7140.168242359271,0.0525430853299706,0.0090405735311707,1413.8533847168962,0.0064308681672025,0.0017636437928469,151.68712577874092,0.7283865401207938,0.1351616605326684,16072.47945875634,0.095,Ron Wyden,Democratic,1949-05-03,Teacher; Nonprofit organization executive,1996-02-05,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
